id,fecha_evento,planeado,evento,lugar,intrusion
51,12/23/2021,true,Echo Bravo Hotel India Alfa Romeo Tango X-ray Quebec Zulu Oscar Sierra Charlie Lima Delta Yankee,NA,false
52,10/29/2021,true,Yankee Sierra Romeo Delta Echo Golf Oscar Quebec Foxtrot Bravo,NA,false
53,9/28/2021,true,Hotel Sierra Yankee Oscar Juliett November India Alfa Foxtrot Uniform Golf Romeo Zulu Victor,OC,true
54,9/3/2021,false,Lima Golf Quebec Sierra Echo X-ray Victor Uniform Juliett Mike Romeo November Alfa,SA,true
55,7/17/2021,true,Golf Echo X-ray Foxtrot Romeo Tango Kilo Bravo Zulu Sierra,AF,true
56,11/12/2021,false,Victor Quebec Echo Yankee India Papa Oscar Hotel Zulu Whiskey Juliett Charlie Tango Alfa Golf,NA,true
57,8/8/2021,true,Kilo Alfa X-ray Juliett Oscar Hotel Zulu Bravo India Papa,OC,false
58,10/29/2021,true,Tango Charlie Bravo Quebec Yankee Sierra Oscar Zulu Romeo Uniform,AS,true
59,10/6/2021,true,Papa Victor Alfa Yankee Foxtrot Golf India Zulu Tango November Mike X-ray Charlie Lima Juliett Delta,OC,true
60,9/12/2021,false,Bravo Foxtrot Alfa November Kilo Yankee Zulu Charlie Victor Delta Whiskey Juliett Echo Romeo Papa Golf Lima Uniform Quebec,EU,true
61,7/26/2021,true,Mike Juliett Uniform Oscar November Hotel Quebec X-ray Echo Kilo Lima Alfa Whiskey Foxtrot India Papa,AS,true
62,11/10/2021,true,Juliett Papa Romeo Oscar Quebec Zulu Mike X-ray Uniform Tango Whiskey,AF,false
63,11/27/2021,true,Bravo Sierra Tango Yankee Echo Charlie Alfa Whiskey Zulu Delta Foxtrot Oscar Victor,NA,false
64,9/3/2021,false,Hotel Tango Uniform Lima Romeo November Echo India Papa Foxtrot Whiskey,AS,true
65,12/1/2021,true,Oscar Bravo X-ray Uniform Romeo Yankee Sierra November Alfa Delta Juliett Whiskey Golf Kilo,AS,true
66,10/1/2021,false,Tango Delta Kilo Papa India Lima November Alfa X-ray Romeo Victor Whiskey Golf Sierra Yankee Charlie,SA,true
67,7/25/2021,false,Golf Romeo Zulu Uniform November Tango Juliett X-ray Lima Papa India Victor Quebec,SA,true
68,7/2/2021,false,Alfa Juliett Kilo India Oscar Whiskey Echo Uniform November Romeo Victor Charlie Tango Golf Papa,NA,true
69,7/20/2021,false,Mike Victor Bravo Yankee Foxtrot Zulu Hotel Echo Papa India Uniform,EU,false
70,7/23/2021,true,India Zulu Romeo Papa Foxtrot Yankee Delta Hotel Tango Whiskey X-ray Charlie Victor,NA,true
71,9/17/2021,true,Mike Romeo Alfa Kilo Whiskey Charlie Uniform Sierra Golf Quebec Zulu Foxtrot Delta Oscar November India X-ray,OC,true
72,10/17/2021,true,Kilo Uniform Romeo Lima Hotel Sierra Victor Charlie Delta Oscar Tango Whiskey November Papa Yankee X-ray India,EU,false
73,9/11/2021,true,Kilo Bravo Victor Romeo Papa Alfa Sierra Delta Whiskey Foxtrot Lima,NA,false
74,10/23/2021,true,Alfa Romeo November Yankee Delta Zulu Juliett Charlie Kilo Quebec,EU,true
75,7/7/2021,true,Zulu Yankee Charlie Whiskey Juliett November Uniform Alfa India Foxtrot Romeo Tango Quebec Bravo Victor,SA,false
76,7/18/2021,true,Zulu Foxtrot Golf Whiskey November Hotel Victor Juliett Quebec Delta India Yankee Tango,NA,true
77,7/14/2021,true,Golf Papa Bravo Yankee Victor Lima Hotel Zulu X-ray Kilo Mike,NA,true
78,12/25/2021,true,November Bravo Sierra Mike Delta Whiskey Hotel Echo Zulu Lima Kilo Papa X-ray Oscar Uniform Juliett,AF,true
79,12/6/2021,false,Uniform Mike Echo Foxtrot Yankee November Papa Charlie Victor Bravo India Zulu Quebec Oscar Tango Lima Kilo Romeo,EU,true
80,7/11/2021,false,Alfa Hotel Bravo Kilo Lima Juliett Oscar Foxtrot Yankee Echo Quebec Whiskey Charlie Papa Uniform Delta Victor,AS,false
81,12/28/2021,false,Whiskey Alfa Lima Romeo Bravo Mike Uniform Quebec Sierra India X-ray Foxtrot Victor Golf Kilo,NA,false
82,7/19/2021,true,Yankee Uniform Bravo Quebec Golf Hotel Echo November Zulu Lima Mike Charlie India Papa,EU,true
83,9/23/2021,false,Charlie Victor Papa Foxtrot Yankee Romeo Mike Alfa Kilo Sierra Lima Hotel Uniform November Tango,EU,true
84,10/24/2021,false,Foxtrot Delta Romeo Alfa Sierra Uniform Kilo Quebec Yankee Oscar Bravo Whiskey Papa Golf Mike Hotel X-ray India,OC,false
85,12/18/2021,false,Romeo Sierra Whiskey Oscar Delta X-ray Mike Kilo Victor Bravo Tango Hotel Foxtrot Golf November Yankee Papa Juliett Charlie Echo,AF,false
86,7/7/2021,false,Yankee Oscar Sierra India Kilo Tango Mike Romeo Uniform Juliett Bravo Alfa Quebec Papa Echo Golf Foxtrot Whiskey Delta,OC,true
87,7/11/2021,false,Echo Uniform Zulu Papa Mike Romeo Delta Hotel Alfa Victor Sierra Foxtrot X-ray Juliett November Golf,EU,false
88,9/1/2021,false,Victor Quebec Uniform Whiskey Foxtrot Mike India Kilo Lima Romeo November Delta Sierra Yankee,EU,true
89,11/23/2021,false,Foxtrot X-ray Delta Hotel Quebec Mike Papa Charlie Yankee Romeo Echo Bravo Kilo Zulu Lima,NA,false
90,10/23/2021,false,Quebec Echo Victor Zulu Yankee Bravo Charlie Papa Oscar Whiskey Hotel Romeo Alfa,AF,false
91,8/9/2021,true,Lima Victor India Charlie Bravo Alfa Echo Papa X-ray Whiskey Tango Yankee Uniform November Romeo Quebec Juliett Golf Foxtrot Kilo,AS,true
92,7/3/2021,false,India Mike Uniform Hotel Zulu Tango Golf Victor Charlie Quebec Echo X-ray Bravo Alfa Foxtrot Papa Oscar Juliett,NA,false
93,8/7/2021,false,Juliett X-ray Uniform Oscar Romeo Quebec Bravo Golf Sierra Lima November Hotel Mike Papa Foxtrot Yankee India Alfa Victor,NA,true
94,10/12/2021,true,Foxtrot Hotel Tango Zulu Victor Charlie Mike Echo Lima Juliett Uniform Alfa Yankee Papa Golf India Sierra November,OC,true
95,10/31/2021,false,Tango Uniform November Oscar Charlie Kilo Whiskey Yankee Hotel Quebec Foxtrot Alfa Papa Sierra Bravo Victor Delta Zulu,AF,true
96,10/15/2021,false,India Lima Sierra X-ray Yankee Golf Papa Quebec Romeo Kilo Zulu Uniform Delta Victor,AF,true
97,8/28/2021,false,Foxtrot Charlie Echo Mike Bravo Quebec Yankee India Juliett Alfa Victor Whiskey Oscar November Papa Sierra,NA,true
98,8/31/2021,true,Yankee Foxtrot Echo X-ray Victor Papa Golf Whiskey Kilo Tango,NA,true
99,9/5/2021,false,Charlie Romeo Yankee Uniform Echo Oscar Quebec Golf Bravo India,OC,true
100,10/16/2021,false,Zulu Kilo Sierra Echo India Oscar Juliett Yankee Hotel November Golf Tango Lima Uniform Papa Romeo X-ray Bravo Charlie,AF,true
101,9/22/2021,false,X-ray Mike Oscar Uniform Papa Foxtrot Whiskey Quebec Charlie Lima Echo Alfa Bravo Kilo November,NA,false
102,8/30/2021,true,Echo Quebec Charlie Papa Oscar Foxtrot Delta November Tango Romeo Lima Sierra India Mike Yankee Golf,NA,false
103,9/14/2021,false,Juliett Papa Quebec Foxtrot Echo Romeo Alfa X-ray Charlie Whiskey,NA,false
104,7/29/2021,false,November Lima Victor Mike Papa Alfa Sierra Quebec Whiskey Hotel,OC,false
105,10/26/2021,true,Zulu Echo Lima Whiskey Bravo Golf India Kilo Tango Yankee November Oscar Victor Mike Hotel,NA,false
106,7/31/2021,false,Romeo Sierra Charlie Papa India Victor X-ray Foxtrot Alfa Tango Delta Uniform November Whiskey Zulu Quebec Lima,EU,true
107,7/14/2021,false,Papa Romeo X-ray Charlie Victor Kilo Golf Alfa Lima Quebec Whiskey Juliett Mike Echo Tango,OC,false
108,12/11/2021,true,Romeo Golf Uniform Sierra Lima X-ray Foxtrot Tango Yankee Bravo Juliett Victor Charlie Kilo Delta Oscar Zulu,OC,true
109,8/4/2021,true,Victor Echo Whiskey Hotel Sierra Bravo Foxtrot Kilo Alfa Delta India X-ray November Juliett Tango,EU,false
110,8/21/2021,false,Romeo X-ray Golf Foxtrot Yankee November Alfa Lima Hotel Whiskey Charlie Uniform Papa,OC,false
111,12/25/2021,false,Whiskey Charlie X-ray Foxtrot Papa Tango Quebec Alfa Oscar Victor Kilo Lima Juliett Yankee Delta,SA,true
112,8/22/2021,false,Romeo Golf X-ray Kilo Oscar Zulu India Sierra Bravo Mike Yankee Lima Charlie Delta Alfa,NA,false
113,12/9/2021,false,Echo Quebec Uniform Kilo Hotel Yankee November India Lima Delta Oscar Victor Foxtrot Whiskey Alfa X-ray,AS,false
114,11/9/2021,true,Yankee Delta Kilo Charlie Victor Alfa Whiskey Hotel India Papa X-ray Lima Quebec Sierra Bravo Zulu Juliett Uniform,NA,true
115,8/16/2021,false,Romeo Yankee Tango November Lima Zulu Golf Uniform Delta Mike Victor X-ray,AS,false
116,10/12/2021,false,Kilo Delta Alfa November Victor Uniform Foxtrot Lima India Yankee X-ray Quebec Charlie Juliett Whiskey Zulu,NA,true
117,9/21/2021,true,Tango Golf November Zulu Mike India Bravo Alfa Kilo Juliett Lima Charlie Hotel,EU,false
118,9/29/2021,true,X-ray Victor Bravo Oscar Whiskey Quebec Mike Tango Lima Juliett November Sierra,NA,false
119,8/13/2021,false,Echo Victor Delta Alfa Lima Yankee Uniform Oscar Tango Zulu Whiskey Romeo,AS,true
120,12/3/2021,false,Hotel India Papa X-ray Oscar Victor November Bravo Delta Yankee Quebec Mike,SA,false
121,8/6/2021,true,Sierra India Quebec Zulu Oscar Kilo Golf Lima Whiskey Yankee Alfa Delta Hotel Tango,AS,true
122,8/13/2021,true,Whiskey Hotel Tango Papa X-ray Uniform Delta Echo Alfa Kilo Yankee November Romeo Foxtrot Oscar Quebec Golf Mike,SA,true
123,7/18/2021,true,Papa Uniform Delta Alfa Charlie Juliett Yankee Tango Hotel Oscar Bravo Romeo Sierra Golf Whiskey,SA,false
124,10/15/2021,true,November Golf Uniform Victor Oscar Hotel Mike Quebec Yankee Echo Foxtrot Sierra Delta Papa Romeo Whiskey Juliett Kilo X-ray Tango,AS,true
125,12/23/2021,true,Romeo Bravo Charlie Delta Zulu Papa Quebec Alfa Golf X-ray Foxtrot November Victor,AF,true
126,10/9/2021,true,Romeo Kilo Zulu Echo Juliett November Delta Yankee Charlie Oscar Mike Quebec Lima Bravo,NA,false
127,10/18/2021,false,Delta Juliett Uniform November Alfa Kilo Sierra Oscar Victor Papa Foxtrot Lima Golf Whiskey Mike Hotel India Tango,AS,true
128,8/21/2021,false,Sierra Romeo Quebec Delta Oscar Whiskey X-ray Echo Lima Victor Uniform Tango Foxtrot Zulu Charlie Kilo,OC,true
129,10/8/2021,true,Alfa Delta Bravo Tango Hotel Quebec Whiskey Charlie Yankee Victor India,AS,false
130,7/28/2021,true,Hotel Tango Echo Yankee Quebec November Delta Victor Alfa Papa Zulu India Kilo,NA,true
131,9/11/2021,false,Juliett X-ray Tango Lima Oscar Papa Mike Bravo Victor Uniform Kilo November Echo Delta Sierra Zulu Alfa Foxtrot Hotel,NA,false
132,12/12/2021,false,Romeo Yankee Tango Quebec Zulu Papa Golf Delta Sierra Alfa Echo November Kilo Whiskey India Juliett Oscar Victor,SA,false
133,8/17/2021,false,Lima Uniform India Yankee Quebec Whiskey Foxtrot Echo Hotel Bravo Juliett Victor Alfa Oscar,OC,false
134,7/25/2021,false,X-ray Oscar Sierra Yankee November Tango Zulu Alfa Whiskey Juliett Bravo Romeo India Golf Victor Charlie Papa Kilo Foxtrot Echo,EU,true
135,11/26/2021,false,Uniform Mike November Echo Hotel Victor X-ray Golf Kilo Lima Bravo Sierra Foxtrot Zulu Alfa,EU,false
136,11/29/2021,true,Sierra Yankee Papa Romeo November X-ray Tango Charlie Foxtrot Bravo Echo,AF,true
137,12/20/2021,true,Kilo Delta Whiskey Bravo Golf Quebec Tango Hotel Alfa Oscar,NA,false
138,12/20/2021,true,Golf Kilo Oscar Lima Uniform Bravo Whiskey Sierra Alfa Yankee India Romeo Tango Echo,SA,false
139,8/5/2021,false,November Oscar Hotel Sierra Uniform Foxtrot Victor Papa Charlie Golf Mike Echo India Quebec Bravo Yankee Whiskey Juliett Lima,SA,true
140,11/11/2021,true,November Yankee Papa X-ray Lima Golf India Bravo Sierra Uniform Delta Whiskey Foxtrot Echo Zulu,SA,true
141,12/9/2021,true,Juliett Romeo Victor Bravo Kilo Zulu November Foxtrot Delta X-ray Papa Alfa Quebec Golf Echo Sierra Yankee Hotel,NA,true
142,8/21/2021,false,Alfa India X-ray Foxtrot Uniform Echo Quebec Tango Romeo Charlie,NA,true
143,11/21/2021,true,Charlie Echo Papa Tango Hotel Victor Sierra Juliett Kilo Golf Yankee Foxtrot Delta Uniform India X-ray November Romeo,NA,true
144,10/2/2021,false,Juliett Bravo Sierra Hotel Romeo Victor Oscar Foxtrot X-ray Tango Charlie Quebec Uniform,NA,false
145,12/1/2021,false,Quebec India November Mike Juliett Golf Charlie Delta Echo X-ray Oscar Sierra Yankee Papa Hotel Foxtrot Whiskey Bravo,SA,false
146,10/23/2021,true,Papa India Oscar Bravo Whiskey Sierra Uniform Alfa Juliett Quebec Romeo Hotel Echo Golf Zulu,OC,true
147,11/7/2021,false,Alfa X-ray November Tango Uniform Sierra Golf Foxtrot Delta Oscar Hotel Quebec Juliett Zulu Yankee Bravo Victor Papa India Mike,NA,false
148,11/7/2021,false,Romeo Delta Zulu Victor Golf Alfa Bravo Sierra Hotel Uniform Quebec Lima Oscar India Whiskey Kilo,OC,false
149,9/18/2021,false,X-ray Juliett Kilo Alfa Tango November Whiskey Foxtrot Romeo Lima India Uniform Delta Golf,EU,true
150,8/31/2021,false,Foxtrot Yankee Delta Alfa Tango Whiskey Juliett Charlie Papa Lima Bravo Sierra Golf Zulu,OC,true
151,12/24/2021,false,Foxtrot Kilo Romeo Alfa India Lima Victor November X-ray Mike Golf Oscar Zulu Uniform,AF,true
152,7/13/2021,false,Alfa November Victor Echo X-ray Mike Sierra Charlie Whiskey Romeo Juliett Kilo Papa Foxtrot Bravo Hotel Delta Zulu Lima Tango,AF,true
153,12/11/2021,true,India Lima Quebec Alfa Oscar Zulu Juliett Sierra Romeo Golf Bravo Yankee Tango Whiskey Uniform November Foxtrot,AS,false
154,7/31/2021,false,Victor Tango Yankee Foxtrot Mike Delta Charlie Sierra Bravo Echo Alfa,SA,true
155,10/15/2021,false,Tango Delta Charlie Sierra Quebec Papa Echo Juliett Bravo Golf India Whiskey Foxtrot Oscar Lima Yankee Victor November X-ray Hotel,NA,true
156,7/7/2021,true,Uniform Charlie Romeo Victor Hotel Delta Foxtrot Papa Zulu Whiskey Oscar Golf Sierra Juliett Lima Alfa Yankee Quebec,OC,false
157,10/10/2021,true,Golf Whiskey Quebec Delta Romeo Uniform Victor Bravo Echo November,NA,false
158,12/24/2021,true,Foxtrot Golf Hotel Lima Sierra Mike Juliett Yankee India Quebec November Echo Zulu Delta,EU,false
159,7/17/2021,false,Lima Alfa Mike Golf Zulu Echo Whiskey Sierra Quebec Bravo,NA,false
160,12/23/2021,false,Uniform Romeo India Golf Oscar Yankee Tango Juliett Quebec Zulu Alfa Charlie Lima Victor Foxtrot X-ray,AS,true
161,10/22/2021,true,Juliett Echo Papa Delta Romeo Golf Kilo Sierra Bravo Quebec X-ray Alfa Hotel Uniform Zulu November Charlie,AS,true
162,7/22/2021,false,Yankee November Delta Tango Papa Uniform India Oscar Bravo Whiskey Alfa Quebec Mike Victor Zulu Juliett,AF,false
163,8/27/2021,true,Charlie Zulu Lima Oscar Foxtrot Mike India Papa X-ray Golf Alfa Hotel Sierra Kilo Romeo Uniform,AF,true
164,11/5/2021,true,Delta Sierra Kilo Yankee Uniform Charlie India Oscar November Romeo Alfa Juliett Hotel Zulu,NA,false
165,12/11/2021,true,Tango Delta India Kilo Juliett November Charlie Hotel Quebec Zulu Sierra Victor Oscar Golf Papa X-ray Uniform Mike Alfa Lima,NA,true
166,9/7/2021,false,Bravo Sierra Delta Papa November Uniform Victor Romeo Tango Kilo Lima Whiskey Golf Foxtrot X-ray Oscar Hotel Yankee,AS,false
167,12/19/2021,true,Delta November Alfa Golf Zulu Lima Foxtrot X-ray Charlie Uniform Yankee,SA,true
168,8/8/2021,false,Lima November Sierra Delta Charlie Hotel Foxtrot Mike Oscar Juliett X-ray Echo Victor Yankee Uniform Tango,NA,true
169,11/6/2021,false,Romeo Juliett X-ray Mike Yankee Delta Tango India Zulu Uniform Hotel November Victor Alfa Golf Whiskey,OC,false
170,7/23/2021,false,Foxtrot Lima Quebec Oscar Yankee Hotel Golf Tango Whiskey Kilo Charlie Bravo India Echo Alfa Romeo Uniform Juliett,AF,false
171,8/17/2021,false,Papa Bravo Tango Lima Echo Victor Alfa India Mike Whiskey Foxtrot Juliett Uniform Quebec Zulu Yankee,NA,true
172,11/16/2021,false,Foxtrot Juliett Bravo Whiskey Alfa X-ray Lima Quebec Uniform Yankee Oscar Hotel Echo India Kilo Golf Mike Delta Tango,NA,true
173,8/20/2021,true,Quebec Papa Charlie November Alfa Tango Hotel Victor Yankee Echo Mike Kilo Whiskey Lima,OC,false
174,9/13/2021,false,Oscar Mike Bravo Romeo Hotel Juliett Golf November Tango India,EU,true
175,7/15/2021,true,November Zulu Oscar Romeo Hotel Uniform Alfa India Yankee Delta Papa Charlie Echo Foxtrot Whiskey Lima Golf Bravo Kilo,AS,false
176,11/30/2021,false,India Sierra Quebec Alfa Foxtrot Romeo Victor Bravo Charlie Zulu Tango,NA,false
177,8/6/2021,false,Delta Lima Bravo India Victor Whiskey Zulu Foxtrot Echo Uniform Papa Alfa Hotel Golf Oscar Mike Charlie,EU,false
178,10/4/2021,true,Whiskey Romeo Zulu Sierra Juliett Yankee India Quebec Charlie Foxtrot Alfa Delta Bravo Tango Kilo Golf Mike,AF,false
179,12/12/2021,false,Yankee Sierra Victor Mike X-ray Bravo Quebec Tango Alfa Golf Juliett,NA,false
180,12/7/2021,false,Tango Sierra Bravo X-ray November Uniform Kilo Romeo Quebec Oscar Delta Echo India Hotel Lima Mike,AF,false
181,10/25/2021,true,X-ray Yankee Alfa Charlie Kilo Lima Bravo Victor Sierra Romeo Echo November Zulu Juliett Mike India Delta Tango,AF,false
182,8/4/2021,false,Lima Uniform Echo Mike Quebec India Bravo Delta Golf Papa Kilo Tango Zulu Romeo Yankee Charlie November Whiskey Sierra,EU,false
183,12/21/2021,false,India Charlie Golf Alfa X-ray Whiskey Hotel Zulu Oscar Mike Papa Tango Bravo Kilo Lima November Romeo Victor Quebec,NA,false
184,7/9/2021,false,Papa Mike Delta Oscar Quebec Kilo Charlie November Juliett Bravo Yankee Sierra,NA,true
185,8/5/2021,true,Echo Yankee Sierra Zulu Golf Romeo Uniform Tango Victor India Delta Kilo Bravo Whiskey,AS,true
186,12/18/2021,true,Mike Bravo Foxtrot Oscar Yankee Quebec India Victor November Juliett Zulu Uniform X-ray Alfa Whiskey Golf Romeo Papa Hotel Echo,AS,false
187,10/13/2021,true,Victor Romeo Hotel Oscar Whiskey India Bravo Foxtrot Juliett November Echo Sierra Golf X-ray Papa Zulu Kilo,AF,true
188,8/19/2021,true,Alfa Delta November Foxtrot India Golf Romeo Bravo Quebec Sierra Oscar Charlie Yankee Uniform Tango,NA,true
189,8/23/2021,false,Papa X-ray Foxtrot Kilo Echo Juliett Tango Uniform Whiskey Bravo Hotel Delta November Zulu Charlie Victor Oscar,AS,false
190,7/10/2021,true,November Bravo Whiskey Kilo Alfa Hotel Charlie X-ray India Foxtrot Echo,EU,false
191,10/17/2021,true,November Foxtrot Romeo Papa Golf Quebec Lima Zulu Alfa Juliett X-ray Bravo Whiskey Yankee Echo Victor Oscar Charlie Sierra Mike,SA,false
192,10/13/2021,false,Romeo Whiskey Delta Kilo Alfa Zulu Charlie Tango India Uniform Juliett Papa Mike X-ray Victor Bravo,OC,true
193,7/26/2021,true,Bravo Oscar Uniform Sierra Juliett Lima Zulu Victor Charlie Whiskey Romeo Papa Hotel Quebec Alfa Kilo Mike X-ray Delta Yankee,AF,false
194,11/19/2021,false,Foxtrot Oscar Papa Quebec Juliett Kilo Uniform Bravo Lima Hotel Sierra Yankee Romeo Victor Tango November Golf Mike India,AS,false
195,7/21/2021,false,Lima Zulu Romeo Victor Yankee Echo India Mike Alfa Foxtrot Tango Uniform Sierra Charlie Hotel Kilo,AF,false
196,10/6/2021,true,Hotel India X-ray Delta Kilo November Uniform Yankee Whiskey Bravo Juliett Lima,NA,true
