id,fecha_evento,planeado,evento,lugar,intrusion
48,12/3/2021,false,Alfa Victor Delta Sierra Tango Bravo Kilo Zulu Hotel Yankee Romeo Mike,OC,false
49,11/6/2021,true,Uniform Bravo X-ray Golf Lima Mike Victor Whiskey Sierra Echo Delta India Kilo Yankee Hotel Alfa Romeo Tango,NA,false
50,7/6/2021,false,India X-ray Romeo Hotel Uniform Juliett Whiskey Foxtrot Oscar Quebec Papa Yankee Golf Echo Lima Charlie Tango Mike,AS,true
51,12/11/2021,false,Echo Foxtrot Uniform Alfa India X-ray Victor Zulu Charlie Yankee Delta Golf,OC,false
52,10/22/2021,true,Charlie Juliett Delta Papa Yankee Uniform Victor Tango Mike Romeo Quebec Hotel Zulu X-ray Alfa November Golf Kilo Echo,AS,true
53,9/6/2021,true,Zulu Yankee Golf Charlie Kilo Sierra Foxtrot Juliett Delta Oscar,NA,false
54,11/2/2021,true,Delta Foxtrot Golf Lima Sierra Bravo Uniform India Mike November Papa,NA,false
55,12/1/2021,true,Alfa Delta Whiskey Kilo Tango India November Quebec Mike Uniform,AS,true
56,10/12/2021,true,Victor Kilo Whiskey Papa India Zulu November Oscar X-ray Alfa Delta Juliett Uniform Foxtrot Quebec Charlie Hotel,SA,true
57,10/12/2021,true,Charlie Tango Whiskey Papa Golf X-ray Romeo Hotel November Quebec Foxtrot,OC,false
58,9/11/2021,true,Golf India Charlie Juliett Delta Alfa Quebec Kilo Sierra November Mike Papa Oscar Uniform Whiskey,NA,true
59,10/7/2021,false,Lima India Uniform Bravo Charlie Yankee Whiskey Kilo X-ray Alfa Quebec,EU,true
60,7/18/2021,false,Victor Tango Uniform Hotel Kilo Foxtrot Echo Bravo India Juliett Lima Zulu Sierra Yankee,OC,false
61,11/12/2021,false,Uniform Mike Papa Romeo Alfa Charlie Echo India Golf Lima X-ray Oscar Zulu Hotel Bravo Juliett Yankee Foxtrot,OC,false
62,12/18/2021,false,Oscar Whiskey Hotel Zulu November Victor Juliett Lima Quebec Charlie Kilo Yankee Echo Uniform,OC,true
63,7/12/2021,false,Yankee Uniform India Alfa Papa Hotel Tango Charlie X-ray Zulu November Mike Victor Golf Quebec Delta Whiskey Bravo Lima Foxtrot,NA,true
64,9/7/2021,false,Kilo X-ray Echo Mike Zulu Whiskey Juliett Victor Romeo Foxtrot Delta Papa Bravo Yankee Golf,AS,false
65,10/14/2021,true,India X-ray Yankee Alfa Oscar Golf Victor Echo Zulu Sierra Charlie Foxtrot Kilo November,OC,true
66,10/6/2021,false,Papa Echo Hotel Kilo Sierra Charlie Juliett Romeo Oscar Alfa Victor X-ray Yankee,NA,true
67,12/6/2021,false,Uniform Whiskey Kilo Lima Bravo Echo Hotel Quebec Alfa Golf Romeo,OC,true
68,12/20/2021,false,Charlie Yankee Tango Juliett Bravo Kilo November Zulu Foxtrot Uniform,EU,true
69,7/6/2021,false,Bravo Alfa Oscar Tango Romeo India Hotel Yankee Papa November Charlie X-ray Uniform Quebec Delta Victor Kilo Sierra Zulu,AS,true
70,8/6/2021,true,Romeo Delta X-ray Mike Uniform Kilo Charlie Zulu Alfa Juliett India Victor Sierra Quebec Oscar Golf Foxtrot Yankee,AS,false
71,12/14/2021,false,Juliett Whiskey Lima Papa Alfa Bravo Golf Uniform India Zulu Echo Charlie Sierra Romeo Tango X-ray,NA,true
72,9/18/2021,false,Golf Papa November Lima Hotel Mike Charlie Tango India Bravo Whiskey,NA,false
73,9/9/2021,false,Juliett Oscar Bravo Mike Zulu Golf X-ray Foxtrot Uniform Papa Hotel Sierra Kilo Echo,AS,true
74,7/9/2021,true,Foxtrot Delta Oscar Victor Lima Papa Romeo Whiskey X-ray Tango Kilo Hotel Juliett Uniform Bravo Mike Golf India November,OC,true
75,8/12/2021,true,Whiskey Hotel Yankee Golf Papa Charlie Victor Quebec Alfa Juliett Delta X-ray Oscar India November,AF,true
76,12/2/2021,false,Kilo Foxtrot Whiskey Sierra Quebec Mike Delta Tango Victor Zulu Alfa Yankee,SA,false
77,10/21/2021,false,Lima Golf Victor Uniform Whiskey Romeo Yankee Hotel Bravo Delta Quebec Echo Oscar Zulu,SA,false
78,12/17/2021,true,Golf Sierra Mike Charlie Victor Yankee Echo Juliett Whiskey Quebec Hotel Foxtrot Papa Bravo Lima,SA,false
79,9/18/2021,false,Juliett Golf Charlie Mike Delta Whiskey Tango Alfa Sierra Romeo Lima Quebec November,EU,true
80,10/9/2021,false,Bravo Uniform Papa India Sierra Juliett Charlie Romeo Mike X-ray November Oscar Echo Yankee Delta Tango Whiskey Lima Kilo Golf,EU,false
81,12/14/2021,false,Hotel Lima X-ray Kilo November Tango Juliett Zulu Sierra Quebec Romeo Oscar Victor Delta Mike Yankee Whiskey Papa Echo Bravo,OC,false
82,8/17/2021,false,Tango Uniform Quebec November Juliett Mike Echo Delta Foxtrot Charlie Victor Golf Whiskey X-ray Kilo,NA,false
83,8/18/2021,false,Yankee Zulu Charlie Tango Echo November India Oscar Uniform Mike Golf Juliett Delta Hotel Sierra Romeo Papa Alfa Whiskey Lima,SA,true
84,12/30/2021,false,Mike Juliett Delta Uniform Yankee X-ray Victor November Romeo Sierra Foxtrot Hotel Bravo Quebec Lima Oscar,AS,true
85,11/8/2021,true,Charlie Oscar Lima Echo Zulu India X-ray Whiskey Romeo Uniform November Golf Tango Foxtrot Mike Bravo,EU,true
86,12/9/2021,true,Juliett Yankee Tango Charlie Hotel Zulu Uniform Oscar Romeo Lima Whiskey Golf Papa Mike Delta Kilo,AF,false
87,8/24/2021,false,Charlie Victor Bravo Whiskey Golf Quebec Tango Oscar Foxtrot Sierra,NA,true
88,8/30/2021,true,Kilo Zulu Foxtrot Charlie India Golf Mike Romeo Alfa Echo,AS,false
89,12/24/2021,true,Echo Hotel Oscar Victor Bravo Mike Romeo Sierra Golf Tango Yankee,NA,false
90,12/3/2021,false,Golf Lima Alfa Mike X-ray Victor India Hotel Kilo Delta Echo Oscar Uniform Tango Bravo,NA,false
91,11/29/2021,false,X-ray Victor Kilo Tango Alfa Quebec Bravo Sierra Lima Mike,NA,false
92,7/9/2021,false,X-ray Charlie Foxtrot Yankee Sierra Echo Whiskey Quebec Hotel Bravo Lima November Papa Kilo Alfa,OC,false
93,10/1/2021,true,India Foxtrot Golf Yankee Papa X-ray Mike Tango Romeo November Whiskey Bravo,EU,true
94,11/17/2021,true,Alfa Papa Oscar Echo Golf Hotel November Mike Kilo Charlie Tango Juliett,NA,true
95,10/6/2021,true,Kilo Romeo Zulu Quebec Golf Uniform Tango Sierra Delta November Charlie Echo Bravo Yankee Foxtrot Oscar Mike,NA,false
96,12/3/2021,true,Alfa Bravo Uniform Echo Foxtrot Oscar Juliett Lima India X-ray Victor Golf,NA,true
97,8/4/2021,false,Papa Oscar Tango Victor Golf Bravo November Whiskey Hotel Delta Echo Romeo Kilo India Sierra Juliett Foxtrot X-ray Lima,EU,true
98,7/30/2021,false,Yankee Delta Alfa Golf Mike Kilo Romeo X-ray Bravo Lima Charlie November India Victor Uniform Quebec,AF,false
99,7/30/2021,false,November Foxtrot Echo Alfa Bravo Yankee Lima Quebec India Victor Zulu Oscar Papa Charlie Sierra Whiskey Romeo,NA,false
100,10/8/2021,true,Alfa Romeo Uniform Lima Sierra Bravo Charlie Tango X-ray Quebec Hotel Oscar Juliett Zulu November Delta Whiskey,AS,false
101,11/20/2021,true,Papa Tango Foxtrot Echo Oscar November Kilo Whiskey Mike Alfa Sierra,OC,false
102,12/30/2021,false,Delta November Victor Whiskey Echo X-ray Oscar Uniform Lima Yankee Kilo,OC,true
103,12/22/2021,false,Whiskey Bravo Alfa Mike Quebec Juliett Uniform November Romeo Zulu Papa Hotel India Victor Echo,EU,true
104,7/3/2021,false,Whiskey Zulu November Papa India Oscar Bravo Yankee Echo Foxtrot,AS,true
105,11/14/2021,false,Sierra Alfa November India Tango Romeo Whiskey Delta Uniform Mike Victor Charlie,AS,true
106,11/24/2021,false,Romeo Lima November Bravo Golf Mike Kilo India Hotel Quebec Tango,AS,false
107,9/16/2021,true,Whiskey Tango Alfa November X-ray Victor India Papa Hotel Echo Kilo Lima Quebec Sierra,NA,false
108,12/10/2021,false,Quebec Kilo Zulu Victor November Mike Lima Tango Alfa Romeo Yankee Whiskey Bravo Oscar Uniform Echo India,SA,true
109,9/3/2021,true,Oscar Mike Lima X-ray Alfa Tango Whiskey Sierra Delta Charlie Hotel Bravo Foxtrot,AS,true
110,11/12/2021,true,Tango Kilo Oscar November Alfa Foxtrot Charlie Bravo Hotel Echo India Lima Victor Uniform,SA,true
111,12/30/2021,true,Oscar Charlie Whiskey November Lima X-ray Sierra Hotel Delta Yankee Papa Alfa Mike Bravo Kilo Echo Foxtrot,NA,true
112,11/26/2021,false,Charlie Sierra Golf Bravo Uniform Victor Zulu Romeo Delta India Foxtrot Mike Hotel Papa Quebec Tango Kilo X-ray Alfa Yankee,NA,false
113,11/3/2021,true,India Golf Uniform Tango Zulu Papa Charlie Mike Delta Oscar Whiskey Juliett,NA,true
114,12/4/2021,true,Uniform Hotel Golf Romeo Foxtrot Lima Kilo Zulu Juliett Echo Victor Oscar Delta Whiskey India Mike X-ray,AS,false
115,10/5/2021,true,Zulu Sierra Yankee X-ray Uniform Foxtrot Victor November Kilo Oscar Delta Charlie Papa Romeo India Whiskey Juliett Quebec Bravo Mike,NA,true
116,8/30/2021,false,Mike Golf Delta Yankee Uniform Victor Echo Romeo Lima Whiskey Juliett Alfa November Foxtrot Charlie Kilo Hotel Tango,EU,false
117,12/10/2021,true,Sierra November Echo Uniform Papa Delta X-ray Juliett Foxtrot Golf Zulu Bravo Victor Tango Whiskey Charlie India Alfa Lima Romeo,SA,false
118,11/17/2021,true,Sierra Hotel India Delta Victor Mike Lima Tango Bravo Charlie Whiskey Yankee Golf Oscar Foxtrot Alfa,OC,true
119,7/4/2021,false,Mike Yankee Uniform Lima Victor Sierra Tango Papa Kilo Quebec,AS,true
120,10/20/2021,false,Hotel Lima Charlie Romeo Yankee Foxtrot Alfa Papa Tango Delta Uniform Oscar India,NA,false
121,8/24/2021,false,Tango Alfa Oscar Mike Whiskey Juliett Charlie Delta Papa Kilo Victor Golf November Lima Romeo X-ray Quebec Sierra Bravo,EU,false
122,10/11/2021,true,Golf Sierra X-ray Charlie Romeo Mike Echo Victor November Kilo India Lima,NA,true
123,9/16/2021,false,India Sierra Lima November Kilo Papa Whiskey Golf Yankee Uniform Bravo Quebec X-ray Oscar Alfa Juliett Romeo Tango Hotel Zulu,EU,true
124,9/23/2021,false,Delta Charlie November Golf Yankee Kilo Hotel India Alfa Oscar,NA,true
125,8/9/2021,false,Uniform Romeo Lima Foxtrot Delta Bravo Victor Sierra Echo Mike Hotel Juliett,AF,false
126,8/3/2021,true,Oscar Papa Uniform Golf Charlie India Victor X-ray Zulu Lima Echo Juliett Romeo,SA,true
127,7/3/2021,true,Mike Golf Tango Yankee Sierra Oscar Zulu Whiskey India Papa Juliett November Uniform,AF,false
128,7/10/2021,true,Victor Papa Hotel Golf Mike Yankee Lima India Uniform Kilo Sierra,NA,true
129,11/29/2021,false,Bravo November X-ray Mike Charlie Oscar Yankee Alfa Hotel Juliett Victor Sierra,OC,true
130,9/19/2021,true,Papa India Oscar Zulu Sierra Whiskey Yankee Mike Tango November Hotel Quebec Echo Victor Charlie Golf,NA,false
131,11/23/2021,false,Sierra Golf Tango Bravo Romeo X-ray Delta Mike Yankee Kilo Zulu Lima Echo Hotel India,AF,true
132,9/5/2021,false,Delta Juliett Zulu Alfa Uniform Romeo Yankee X-ray Lima Sierra Echo Papa Kilo Whiskey India,SA,true
133,7/31/2021,false,Romeo Mike Quebec Zulu Golf Victor Oscar Delta Whiskey Yankee Lima Sierra X-ray India Juliett Foxtrot Echo Uniform Bravo,OC,false
134,12/29/2021,true,Lima Foxtrot Bravo Golf Romeo Whiskey Charlie Zulu Victor Kilo Echo Papa Quebec India Delta,AS,false
135,12/20/2021,true,X-ray Papa Delta Romeo Alfa Zulu Charlie Foxtrot Uniform Lima Kilo Juliett November Victor Whiskey Echo Sierra,AS,false
136,12/22/2021,false,Echo Foxtrot Alfa Uniform Yankee Lima Delta Oscar Victor Sierra Mike Tango India Hotel Quebec Juliett,NA,true
137,7/22/2021,true,Zulu Papa Romeo Yankee Quebec Hotel India Alfa Oscar Whiskey Victor Sierra Lima November Charlie Tango Golf,NA,true
138,12/29/2021,true,Hotel Quebec X-ray Lima India Zulu Delta Foxtrot Alfa Tango Juliett Uniform Victor Romeo Echo Oscar,AS,false
139,9/15/2021,true,Uniform Kilo Yankee Oscar X-ray Quebec Delta Golf Charlie Juliett Lima India Echo November Mike,AF,true
140,8/22/2021,false,Charlie Bravo Whiskey Mike Sierra Alfa Delta Lima Romeo Golf Zulu Kilo India Victor X-ray Hotel Echo Quebec,SA,true
141,10/27/2021,true,Hotel Victor Charlie Whiskey Echo Quebec Juliett Mike Zulu X-ray Foxtrot Kilo November Bravo Tango,OC,true
142,11/19/2021,false,Juliett Romeo Quebec Uniform November Whiskey Yankee Delta Bravo Zulu,NA,false
143,7/8/2021,true,Victor Whiskey Golf Quebec India Mike Sierra Kilo Oscar Yankee Foxtrot November X-ray Lima Bravo Charlie Uniform Alfa,AS,false
144,11/20/2021,false,Romeo Kilo Victor Quebec Charlie Whiskey Tango Bravo Zulu Oscar Papa November Uniform X-ray Foxtrot,NA,false
145,10/8/2021,true,Golf X-ray Bravo Victor November Romeo Whiskey Delta Echo Charlie India,EU,true
146,9/8/2021,true,Quebec Delta Charlie Kilo Uniform Papa November Bravo India Lima Zulu Sierra Whiskey,OC,true
147,7/2/2021,false,Charlie Alfa Juliett Mike Whiskey Sierra Foxtrot Kilo Hotel November Oscar Victor Romeo Uniform Echo Zulu Quebec India Yankee,NA,false
148,8/24/2021,false,Echo Oscar Bravo Mike Alfa Delta Quebec Papa Zulu India Victor Golf,EU,true
149,10/29/2021,false,X-ray Lima Uniform Golf Zulu Mike Hotel Quebec Oscar Romeo Whiskey Charlie,NA,false
150,10/23/2021,true,Zulu Golf Uniform Papa X-ray Tango Kilo Lima Whiskey Juliett Echo Delta Sierra Foxtrot India Mike Quebec Charlie,NA,false
151,11/28/2021,false,Hotel Delta Kilo Golf Echo Bravo Romeo Juliett Sierra Mike Victor Zulu Alfa,AS,true
152,10/6/2021,false,India Victor X-ray Romeo Yankee Quebec Kilo Whiskey Oscar Bravo Zulu Uniform Juliett Papa Hotel Foxtrot,NA,false
153,12/30/2021,true,Juliett Zulu India Mike November Tango Bravo Romeo Charlie Lima Echo Yankee Oscar Uniform Whiskey Sierra Alfa Delta Foxtrot Papa,AS,false
154,11/28/2021,false,Alfa Victor November Bravo Tango Kilo Mike India Charlie Whiskey Zulu X-ray Delta Yankee Oscar Romeo Uniform,NA,false
155,11/10/2021,true,Kilo Golf Hotel Delta Echo Tango November Charlie Lima India Romeo Oscar Uniform X-ray Foxtrot,AS,false
156,11/12/2021,true,Oscar Kilo Golf X-ray Papa Delta Sierra Whiskey Victor Echo Uniform Quebec Foxtrot,AS,false
157,10/17/2021,true,India Zulu Tango X-ray Bravo Alfa Oscar Yankee Golf Kilo Mike Whiskey Uniform Foxtrot Victor,SA,true
158,8/27/2021,true,Charlie Papa Mike Lima Golf Hotel Romeo Victor Yankee Bravo Foxtrot Kilo Zulu Alfa Delta November India Juliett,AS,true
159,11/29/2021,true,November Juliett X-ray Lima Foxtrot India Charlie Sierra Zulu Alfa Tango Mike Hotel Uniform Echo,OC,true
160,9/5/2021,true,Lima India Mike Victor Oscar Kilo Charlie X-ray Delta Tango November,AS,false
161,8/18/2021,true,Delta Golf Mike Romeo X-ray Whiskey Charlie Oscar Sierra Foxtrot Alfa India Papa Tango Quebec,AS,false
162,12/27/2021,true,Whiskey India Uniform X-ray Oscar Romeo Mike Papa Sierra Kilo Charlie Foxtrot Alfa Tango Delta Zulu Echo Victor Golf,OC,false
163,8/21/2021,true,Quebec Papa Sierra Foxtrot Golf India Whiskey Yankee Tango Mike Delta Romeo,AF,false
164,9/24/2021,true,November Oscar Victor Hotel Bravo Delta Juliett Uniform Golf Zulu Charlie Quebec,EU,true
165,7/3/2021,false,Kilo Hotel November Charlie Quebec Whiskey Sierra Victor Lima Oscar Foxtrot Tango Delta Uniform Bravo Mike,NA,true
166,10/15/2021,false,Charlie Delta Papa Foxtrot Tango Sierra Zulu Lima Whiskey Echo,OC,true
167,11/1/2021,true,Alfa X-ray Charlie Lima Romeo Tango Foxtrot Echo Victor Kilo Bravo Hotel India Zulu Oscar,AS,false
168,11/19/2021,true,Whiskey Alfa Yankee Charlie Lima Foxtrot Juliett Mike Tango Hotel Oscar Kilo Bravo November Victor,AS,false
169,8/12/2021,false,India Uniform Papa Golf X-ray Yankee Echo Alfa Charlie Kilo Delta Victor Zulu Whiskey Quebec Foxtrot,NA,true
170,12/25/2021,true,Victor Yankee Uniform India Mike Foxtrot X-ray Charlie Echo Delta,SA,true
171,8/14/2021,true,Uniform Zulu Oscar Mike Bravo Victor India Quebec Foxtrot Alfa Romeo Kilo Delta Charlie Yankee Papa Echo Tango,NA,false
172,7/11/2021,false,Victor Mike Golf Charlie Kilo Zulu X-ray Uniform Alfa Yankee Papa,NA,true
173,10/20/2021,false,Romeo Mike Golf X-ray Sierra Juliett India Foxtrot Zulu Delta Echo Whiskey Charlie Tango Bravo Lima Hotel Uniform Kilo Victor,AF,true
174,8/7/2021,false,Lima Foxtrot Bravo Papa Quebec Oscar Hotel Sierra Yankee November Kilo Delta Juliett X-ray Echo Alfa Charlie,EU,true
175,10/20/2021,false,Papa Victor Tango Juliett Golf Alfa November Quebec Charlie Hotel Romeo Lima India Oscar Zulu Mike Echo Whiskey,OC,true
176,9/27/2021,false,X-ray Romeo Kilo Foxtrot Zulu Yankee Echo Bravo Hotel Oscar Sierra Juliett Delta Uniform Victor Golf Charlie,SA,false
177,9/2/2021,true,Zulu Quebec Romeo November India Bravo Foxtrot Tango Alfa Oscar,NA,false
178,8/8/2021,true,Quebec November Uniform Charlie Foxtrot Mike Whiskey Echo Alfa India Sierra Golf Victor Delta,NA,false
179,9/26/2021,true,Whiskey Bravo Foxtrot Uniform Juliett Delta Yankee November Quebec Mike Victor Papa Golf X-ray Alfa,SA,true
180,11/9/2021,false,Oscar Victor Lima Whiskey Tango Yankee Romeo Charlie India Uniform Golf Bravo Zulu Delta Foxtrot Papa Sierra,AS,true
181,11/21/2021,true,Papa Whiskey Foxtrot India Kilo Hotel Lima X-ray Quebec Delta Oscar Bravo Sierra Charlie Tango Golf Juliett,EU,false
182,10/29/2021,false,Charlie Echo Hotel Alfa Quebec Delta November Lima Uniform India Juliett Mike Bravo Romeo Whiskey Papa X-ray,EU,false
183,8/5/2021,true,Delta Alfa Yankee Echo Tango Quebec Victor Uniform Bravo Romeo Charlie Papa Kilo India Sierra X-ray November Juliett Golf,AF,true
184,11/25/2021,false,Alfa Lima Tango Uniform Juliett Zulu Mike Whiskey Delta Hotel Golf,NA,false
185,11/2/2021,true,Lima Delta Yankee November Juliett Tango Charlie Bravo Kilo India Whiskey Alfa Echo Zulu Mike Quebec Golf,NA,true
186,12/19/2021,false,X-ray Juliett Papa Golf Yankee Charlie Mike November Oscar Foxtrot Uniform Lima Victor,NA,true
187,9/7/2021,false,Charlie Kilo Tango Zulu Bravo Lima Papa Echo Alfa Oscar Romeo Whiskey Golf Mike Sierra Yankee Hotel Victor Uniform,EU,true
188,9/3/2021,true,November Oscar Zulu Lima India Yankee Hotel Whiskey Bravo Echo X-ray Victor Charlie Tango Quebec Foxtrot Uniform,NA,true
189,9/14/2021,false,Zulu Victor November Golf Whiskey Delta Alfa X-ray Sierra Lima Quebec,NA,false
190,9/14/2021,true,Kilo Sierra Yankee Whiskey Alfa Zulu Delta India Oscar Echo Golf Charlie X-ray Romeo Tango,AS,true
191,9/30/2021,true,Oscar Zulu Kilo Echo Golf Alfa Romeo Delta Bravo November Papa Charlie Uniform X-ray Juliett Lima Quebec Yankee India Tango,NA,true
192,10/19/2021,true,Oscar Kilo Charlie Victor Bravo Tango Delta Uniform Foxtrot Echo,SA,true
193,12/26/2021,false,Whiskey Alfa Bravo Echo Quebec Lima Sierra Foxtrot November Delta Golf Yankee Tango Romeo Kilo Hotel,NA,false
194,11/9/2021,true,Juliett Echo November Lima Bravo Foxtrot Kilo Papa Delta Zulu Uniform Whiskey Mike Romeo,AS,true
195,9/26/2021,true,Delta India Quebec Mike Charlie Zulu Victor Alfa Bravo Golf,AS,true
196,8/14/2021,true,Delta Foxtrot Juliett Golf Victor Tango Kilo Papa Quebec India Uniform X-ray Charlie Romeo Yankee Bravo Lima Echo Whiskey Sierra,NA,true
197,7/27/2021,true,Kilo Sierra Mike Zulu Bravo X-ray Papa Hotel Juliett Foxtrot Uniform Golf Lima,NA,false
198,12/20/2021,false,Golf Zulu Yankee Tango Foxtrot Hotel Juliett Echo Charlie Quebec Mike X-ray Kilo,OC,false
199,10/27/2021,false,Echo X-ray Foxtrot Alfa Mike Yankee Victor Juliett Kilo Uniform,NA,true
