id,fecha_evento,planeado,evento,lugar,intrusion
112,12/18/2021,true,Alfa Papa Zulu Kilo India Yankee Tango Mike Hotel Romeo Golf Whiskey Echo Quebec Lima Foxtrot Uniform,AF,true
113,11/28/2021,false,Golf Romeo Foxtrot X-ray November Sierra Yankee Charlie Bravo Tango Uniform Victor Whiskey,NA,false
114,9/17/2021,true,Golf Charlie Yankee Uniform Papa Juliett X-ray November Bravo Alfa Quebec Tango Hotel Kilo Sierra Whiskey Romeo Zulu Victor,EU,true
115,7/6/2021,false,Echo India Charlie Golf Mike Romeo Lima Delta Kilo Uniform Zulu,NA,true
116,11/22/2021,true,Golf Quebec Kilo Whiskey November Uniform Alfa Papa Sierra X-ray Foxtrot Romeo Oscar Tango Yankee Bravo Delta India Echo,NA,true
117,10/15/2021,false,Golf Tango Delta Alfa X-ray Papa Oscar Kilo Romeo Mike Echo Foxtrot Sierra Uniform Juliett Lima,NA,false
118,11/18/2021,true,Charlie Whiskey Alfa India Quebec Delta Hotel Sierra Lima Kilo Bravo Uniform X-ray Papa Romeo Victor Golf Zulu Oscar,NA,false
119,11/3/2021,true,Whiskey Zulu Hotel Kilo Oscar Bravo November Delta Juliett India X-ray Romeo Tango Uniform Echo Yankee Golf Foxtrot Sierra,AS,true
120,10/16/2021,false,Foxtrot Charlie November Kilo Mike Romeo India Echo Quebec Delta Yankee Victor,NA,true
121,9/2/2021,false,Alfa Hotel Quebec Sierra X-ray Foxtrot Lima Kilo Uniform Bravo Echo Delta Mike November Golf,EU,false
122,7/16/2021,false,Bravo Victor Kilo Lima Whiskey Alfa Delta Quebec November Uniform Oscar X-ray Golf Papa Romeo Juliett India Zulu Mike,AF,false
123,7/22/2021,false,Yankee X-ray Echo Victor Golf Alfa Foxtrot November Quebec Romeo Hotel Delta Sierra Whiskey Zulu,OC,true
124,9/21/2021,false,November Tango X-ray Kilo Oscar Zulu Echo Alfa Hotel Papa Golf,NA,false
125,7/21/2021,false,Charlie Hotel Papa India X-ray Echo Lima Victor Romeo Oscar Quebec Juliett Whiskey Zulu Delta Mike,SA,true
126,8/25/2021,true,Lima Hotel Sierra Whiskey Quebec Kilo November Romeo Tango Charlie X-ray Juliett Papa,AS,false
127,7/3/2021,false,Golf Hotel Yankee Bravo Oscar Mike Romeo Victor Echo Delta Lima Tango Uniform India November Papa Charlie X-ray Foxtrot Kilo,OC,false
128,11/6/2021,true,Bravo Echo Delta Tango Kilo India Sierra Papa Whiskey Alfa Oscar Juliett Quebec Victor Golf X-ray Yankee Mike November,AF,true
129,7/24/2021,false,Papa Oscar November Bravo X-ray Golf Kilo Hotel Yankee Tango Alfa Delta Zulu Charlie Victor Sierra Romeo Foxtrot,AF,false
130,8/4/2021,true,Alfa Foxtrot Yankee Quebec Victor Hotel Echo Kilo X-ray India Sierra Romeo Delta Bravo,AS,true
131,8/4/2021,false,Uniform Echo Kilo Victor Mike Oscar Zulu Tango Alfa X-ray,AS,false
132,12/6/2021,false,Echo Kilo Charlie Oscar Delta Uniform Mike Juliett Romeo Golf,EU,true
133,9/19/2021,false,Bravo Whiskey Sierra Alfa India Delta Papa Romeo Charlie Uniform Tango,EU,false
134,12/29/2021,false,Bravo Foxtrot November Delta Kilo Tango Juliett Echo Romeo Zulu Charlie India Oscar Quebec Sierra,OC,false
135,7/31/2021,true,Alfa Sierra Hotel Golf Oscar Echo India Victor Quebec Romeo Bravo Yankee,AF,false
136,11/27/2021,false,India Echo Tango Bravo Sierra Uniform Zulu Juliett Mike Whiskey Victor Kilo X-ray Yankee Hotel Foxtrot November,NA,true
137,8/8/2021,true,Alfa Quebec Sierra Papa Yankee India Golf Victor Tango Lima Foxtrot Delta November Romeo Charlie Juliett,AF,false
138,7/24/2021,false,November Romeo Whiskey Alfa Echo Oscar Sierra Uniform Tango Delta Yankee Foxtrot Zulu Kilo Quebec X-ray Golf Hotel,OC,false
139,8/7/2021,true,Bravo Lima Oscar Foxtrot Papa Uniform Zulu Juliett Romeo Whiskey Hotel November Yankee Tango Kilo Alfa India Delta Golf Mike,NA,false
140,8/6/2021,true,Tango Bravo Delta Charlie Juliett Quebec Victor Mike November Uniform Papa Alfa Romeo Hotel Zulu X-ray Yankee Oscar Golf India,NA,true
141,9/1/2021,false,Uniform Lima X-ray Victor Kilo Juliett Golf Delta Yankee Mike Sierra India Charlie Whiskey Hotel Foxtrot November,SA,true
142,8/2/2021,false,Foxtrot Zulu Delta Oscar Quebec Golf Whiskey Tango Alfa Romeo Charlie Hotel India Uniform Mike November,SA,false
143,7/9/2021,true,November Sierra Delta Bravo Quebec Echo India Whiskey Juliett Lima Hotel Foxtrot Victor Romeo,AF,false
144,9/7/2021,true,Oscar Golf Delta Lima Tango Echo Foxtrot X-ray Papa November Bravo Zulu Alfa Sierra Uniform Romeo Quebec Mike Yankee,OC,false
145,9/25/2021,true,Lima Bravo X-ray Hotel Oscar Charlie Golf Romeo Whiskey November Echo India Papa Yankee Foxtrot Juliett Alfa Delta,EU,false
146,8/5/2021,true,Whiskey Victor Kilo India Papa Oscar Zulu X-ray Bravo Juliett Romeo Golf Quebec Yankee Uniform Sierra Foxtrot Alfa Mike,AS,true
147,10/14/2021,true,Sierra Victor Echo Charlie Uniform Whiskey Kilo Bravo Alfa Foxtrot Quebec,AS,false
148,10/7/2021,true,India Romeo Charlie Bravo Juliett Sierra Oscar November Zulu Foxtrot Quebec Golf Uniform Lima Victor Echo X-ray Hotel Delta,NA,false
149,10/9/2021,true,India Tango Uniform Lima X-ray Romeo Foxtrot November Victor Juliett Zulu Alfa Whiskey Papa,OC,true
150,7/6/2021,true,Tango Charlie Echo Romeo Uniform Bravo Hotel Golf Zulu Alfa India Papa X-ray Quebec Whiskey Mike November Kilo,NA,true
151,11/25/2021,true,X-ray Alfa Yankee Tango Quebec Golf Foxtrot Papa Mike Delta,NA,true
152,7/20/2021,false,Kilo Quebec Tango Whiskey Foxtrot Papa Alfa Uniform Lima Oscar Hotel Victor Yankee,AF,false
153,11/19/2021,false,Quebec Whiskey Oscar Victor Delta Foxtrot Mike Juliett Hotel India Golf Zulu Tango Romeo Echo,AS,false
154,7/22/2021,false,India Victor Kilo Romeo X-ray Alfa Mike Foxtrot November Hotel Tango Bravo Delta Uniform Papa Oscar,SA,false
155,10/26/2021,true,Tango Delta India Hotel Foxtrot Bravo Victor Quebec Alfa X-ray Lima Sierra Mike Golf Whiskey Oscar Kilo Echo,NA,false
156,12/8/2021,false,Papa Kilo X-ray Bravo Juliett Charlie India Uniform Oscar Foxtrot Sierra Yankee Echo November Alfa,OC,true
157,10/13/2021,true,Uniform Bravo Lima Echo Tango Whiskey Zulu Juliett X-ray November Oscar Sierra Foxtrot Papa Charlie Victor Kilo,EU,false
158,11/18/2021,false,Bravo Papa Oscar Kilo Yankee Juliett Delta Hotel November Echo,AF,false
159,10/11/2021,false,Charlie Alfa Delta Zulu Papa Oscar Foxtrot Golf Kilo Whiskey Mike Yankee X-ray Hotel Lima November Romeo Bravo Victor,OC,true
160,10/5/2021,true,Oscar Yankee Delta Zulu India X-ray Bravo Golf Sierra Tango Lima Victor Mike Romeo November Quebec Juliett,SA,false
161,8/12/2021,true,Papa Juliett November Hotel Bravo Yankee Sierra Uniform Whiskey X-ray Zulu Romeo Alfa Charlie Mike Foxtrot,EU,false
162,8/26/2021,true,Juliett India Oscar Tango Hotel Lima Whiskey Mike November Alfa Delta X-ray Charlie Yankee Papa Victor Kilo Sierra Zulu Echo,OC,true
163,7/8/2021,true,Kilo Mike Bravo Juliett India November Oscar Romeo Echo Foxtrot Delta Uniform Quebec Yankee Sierra Charlie Whiskey,AS,true
164,9/8/2021,false,Tango Yankee Romeo Delta X-ray Quebec Juliett Charlie Zulu Foxtrot,AS,true
165,8/20/2021,false,Tango Uniform India Juliett Kilo Echo Yankee Golf Charlie Lima Whiskey Foxtrot Oscar Bravo Zulu Sierra,EU,false
166,12/26/2021,false,Alfa India November Kilo Quebec Lima Yankee Romeo X-ray Hotel Mike Papa Golf Bravo Echo,OC,true
167,11/25/2021,true,Whiskey X-ray Papa Zulu Golf Echo Tango Juliett Uniform Lima Yankee Victor Delta,AF,false
168,8/26/2021,false,Oscar November Hotel India Kilo Quebec Uniform Lima Papa Sierra Delta Mike Foxtrot Juliett Charlie Echo Bravo Yankee,NA,true
169,9/15/2021,false,Victor Bravo Juliett Foxtrot Kilo Lima India Tango X-ray Charlie Quebec Yankee Zulu Uniform Sierra Papa Golf Mike,OC,false
170,12/19/2021,false,Papa Zulu X-ray Charlie Tango Uniform Romeo Kilo Foxtrot Yankee Juliett Mike Hotel Victor Bravo,OC,false
171,8/5/2021,false,Tango Quebec Charlie November Zulu Alfa Mike Delta Echo Whiskey India Yankee Golf Foxtrot Bravo Oscar Kilo Hotel Uniform Papa,AS,true
172,12/19/2021,true,November Hotel Bravo Echo Sierra X-ray Golf Charlie Zulu Kilo Mike Uniform Lima India Papa Whiskey Victor Alfa Romeo Foxtrot,AF,false
173,9/17/2021,false,Delta Echo Sierra Oscar India Kilo Golf November Quebec Foxtrot Alfa Juliett,NA,true
174,7/4/2021,false,Delta Oscar Hotel Quebec Kilo Tango Lima Juliett Papa Zulu Charlie Mike Bravo Romeo Golf Echo Yankee X-ray Sierra Foxtrot,OC,true
175,8/19/2021,true,Victor Lima Romeo India Quebec Kilo Sierra Uniform Juliett Whiskey Zulu X-ray Alfa Yankee Golf Charlie Tango Oscar,EU,true
176,9/15/2021,false,Zulu Foxtrot Charlie Juliett India Whiskey Alfa Victor Quebec X-ray,NA,true
177,9/1/2021,false,Hotel Papa Sierra Kilo Foxtrot Bravo Mike Zulu Tango Lima Uniform,SA,false
178,7/5/2021,false,Echo Alfa Tango Foxtrot Mike Lima Bravo Charlie Uniform Sierra Papa X-ray Oscar Victor,SA,false
179,9/29/2021,true,X-ray Echo Uniform Mike November Sierra Tango Charlie Bravo India Victor Yankee Golf Zulu Juliett Quebec Hotel Delta,NA,true
180,8/7/2021,false,Foxtrot Yankee Kilo Alfa Lima Bravo Whiskey Sierra Mike India Papa Victor Zulu Juliett Hotel Quebec Golf Tango Oscar,SA,false
181,10/21/2021,true,Sierra Whiskey Lima Juliett Charlie Tango India Delta Papa Hotel Romeo X-ray Zulu,EU,false
182,12/21/2021,true,Lima Tango Romeo Mike Oscar Papa India Juliett Whiskey Hotel Quebec,AS,true
183,10/19/2021,false,India Echo X-ray Golf Yankee Uniform Sierra Mike Lima Romeo,NA,true
184,9/15/2021,true,Juliett Foxtrot Uniform X-ray Bravo Mike Charlie Echo Tango Kilo India November Sierra Victor Quebec Papa,EU,false
185,11/5/2021,true,November Bravo Juliett Quebec Alfa Victor Yankee Golf Delta India,NA,false
186,8/19/2021,false,Delta Quebec Sierra Hotel India Alfa Juliett Whiskey Tango Lima November Oscar,AS,false
187,10/27/2021,false,Quebec Oscar Sierra Victor Kilo X-ray Foxtrot Mike Tango Echo Yankee Hotel Golf Lima Romeo Alfa Delta November Charlie,OC,true
188,8/29/2021,false,Mike Tango Victor November Oscar Whiskey Alfa India Zulu Kilo Foxtrot Uniform Papa Echo Juliett Quebec Golf X-ray Yankee Romeo,EU,false
189,7/10/2021,false,Foxtrot Oscar Charlie Alfa India Romeo Kilo Echo November Yankee,NA,true
190,10/28/2021,false,Golf Lima Sierra Romeo Yankee Bravo Mike Zulu Hotel Kilo Quebec India,NA,true
191,9/21/2021,true,Foxtrot Golf Victor Uniform Alfa Delta Mike X-ray Quebec Romeo Kilo Zulu Lima Echo November Whiskey Hotel Tango India,AS,false
192,11/24/2021,true,Golf November India Papa Kilo Alfa Hotel Juliett Whiskey Bravo Sierra Yankee Tango Echo Romeo X-ray Uniform Foxtrot,NA,true
193,8/30/2021,false,Hotel Romeo Delta Victor Juliett Echo Mike November Golf Zulu X-ray,NA,true
194,9/8/2021,true,Oscar Alfa X-ray November Kilo Hotel Delta Papa Zulu Charlie Uniform Lima Echo Golf Quebec,NA,true
195,7/2/2021,false,Hotel November Foxtrot Yankee Sierra Juliett Romeo Echo Delta Kilo Golf Zulu,AS,true
