id,fecha_evento,planeado,evento,lugar,intrusion
93,10/29/2021,false,Mike November Whiskey Delta Sierra Tango Romeo Yankee Juliett Quebec Hotel Lima Charlie Bravo Echo X-ray,AF,true
94,7/7/2021,true,Hotel Juliett Golf Kilo Zulu India Tango Oscar Charlie Alfa Lima Papa November Echo X-ray Foxtrot,EU,false
95,10/8/2021,false,X-ray Sierra Mike Juliett Golf Alfa Victor India Zulu Oscar Romeo Papa Echo Charlie,AS,false
96,11/12/2021,true,Kilo Echo Golf X-ray Hotel Juliett India Alfa Oscar Sierra Uniform Foxtrot Tango Bravo Zulu Whiskey November Lima Romeo Charlie,NA,true
97,12/30/2021,false,Juliett Tango Charlie Foxtrot Kilo Echo Sierra Victor India Uniform Yankee,OC,false
98,8/5/2021,true,Delta Echo Charlie Papa Victor Hotel Juliett Zulu Tango India,OC,true
99,11/7/2021,false,Hotel Echo India Victor X-ray Delta Charlie Zulu Uniform Sierra Whiskey Foxtrot Bravo Papa November Golf Oscar,NA,false
100,11/18/2021,true,Mike Golf X-ray Papa Tango Delta Victor Juliett Uniform Kilo Charlie Oscar Alfa Romeo Yankee Bravo India,EU,true
101,9/16/2021,false,Mike Sierra Tango Lima Yankee Romeo Hotel Alfa Quebec Kilo Whiskey Echo Charlie Victor Papa Juliett Bravo Foxtrot India,EU,false
102,8/13/2021,true,Mike Sierra Juliett Lima Uniform Echo Charlie Bravo Whiskey Oscar Tango X-ray Romeo Papa India Kilo Victor Foxtrot Delta,AS,false
103,12/9/2021,false,Yankee November Uniform Lima Quebec Victor Golf Sierra Hotel Foxtrot Alfa,NA,true
104,10/17/2021,false,Golf November Mike Tango Yankee Hotel Echo Oscar Sierra Foxtrot,AF,false
105,7/16/2021,false,Zulu Lima Oscar Kilo Juliett Charlie Whiskey Echo Golf Mike Victor Alfa X-ray November Bravo,OC,false
106,11/10/2021,false,Oscar India Zulu Uniform Bravo Whiskey Lima Yankee Romeo Juliett Golf X-ray,AF,true
107,9/22/2021,true,X-ray Tango Juliett Foxtrot Delta November Whiskey Kilo Romeo Victor,AS,false
108,9/2/2021,true,India Yankee Charlie Whiskey Alfa Mike Papa Victor Sierra Kilo,NA,false
109,8/14/2021,false,Echo Kilo Charlie Juliett Victor Foxtrot Romeo Lima Hotel Zulu Alfa Sierra,AS,true
110,11/6/2021,true,Quebec Golf Zulu Alfa Yankee Victor Romeo Hotel Juliett X-ray Oscar Bravo November Sierra Uniform Echo Lima,EU,true
111,12/20/2021,true,Echo Bravo November Quebec Oscar Mike Golf Romeo Delta Juliett Charlie Victor India Hotel Zulu,EU,true
112,12/23/2021,true,Echo Uniform Bravo November Whiskey India Sierra Romeo Victor Juliett Kilo Oscar Golf,AF,true
113,9/8/2021,false,Bravo Victor Quebec Lima November Mike Charlie Papa X-ray Sierra India Alfa Juliett Uniform Echo Yankee Hotel,SA,false
114,10/3/2021,false,Victor Echo X-ray Quebec Papa Kilo Hotel Lima Uniform Bravo Tango Delta India,SA,false
115,11/20/2021,true,X-ray Foxtrot Oscar November Echo Alfa Lima Romeo Bravo Whiskey Papa Juliett Tango Hotel Quebec Charlie Delta Sierra Yankee,SA,true
116,10/12/2021,false,Zulu Papa Sierra X-ray India Golf Yankee Romeo Kilo Delta Mike Tango Juliett Uniform Foxtrot Whiskey Victor Echo Oscar November,AS,false
117,8/13/2021,false,Bravo Foxtrot X-ray Lima Yankee November Tango Kilo Mike Zulu Juliett Whiskey Golf Papa Quebec Hotel India Sierra Oscar Romeo,SA,true
118,10/1/2021,true,Sierra Uniform Romeo Kilo Golf Yankee Delta Tango Papa India Oscar Echo Lima Charlie X-ray Bravo Zulu Whiskey,NA,true
119,11/29/2021,true,Mike X-ray Charlie Yankee Juliett Victor Golf Bravo India Echo Hotel November Romeo Oscar Papa Whiskey Lima Foxtrot Sierra,AF,true
120,7/28/2021,false,Yankee Zulu Charlie Quebec Victor Delta Golf Juliett India Lima Mike Foxtrot Echo Uniform Oscar Papa Kilo Hotel,SA,true
121,12/21/2021,true,Papa Alfa Charlie Zulu Sierra Juliett Tango Kilo Romeo Foxtrot Whiskey Hotel Golf Mike Bravo Uniform X-ray Oscar India,AS,true
122,12/1/2021,false,Yankee Hotel Uniform Oscar Quebec Alfa Echo Kilo Papa India Delta,AF,false
123,9/23/2021,false,Yankee Hotel Romeo Uniform Alfa Bravo November X-ray Charlie Oscar Foxtrot Tango Juliett Kilo Delta Golf India Mike Whiskey,EU,false
124,8/26/2021,true,Echo Delta Quebec Charlie Sierra Yankee Juliett Golf India Romeo Hotel Whiskey Alfa Victor Zulu November Lima,AS,false
125,11/25/2021,false,Echo Yankee Victor Bravo Hotel India Kilo Quebec Oscar Uniform,NA,false
126,8/13/2021,false,Uniform Sierra Bravo Kilo Tango Delta Romeo Yankee Oscar Charlie Lima November Mike Papa Alfa Victor Hotel Foxtrot Quebec Zulu,OC,true
127,11/12/2021,true,Golf X-ray Victor Oscar Delta Uniform Juliett Hotel Tango Papa Sierra Lima Whiskey Foxtrot Echo Yankee,OC,true
128,11/26/2021,false,November Alfa Romeo Yankee Golf Echo India Quebec Tango Zulu Kilo Lima,AS,true
129,9/23/2021,false,Juliett Yankee Whiskey November Echo India Mike Romeo Foxtrot Lima X-ray Papa Hotel Victor Uniform Kilo Golf,AF,false
130,12/17/2021,false,Golf Zulu November Victor Mike Oscar Lima Papa Foxtrot Yankee,SA,true
131,8/4/2021,false,India Bravo Tango Yankee Delta Juliett Zulu Quebec Uniform Papa Lima Alfa Kilo Charlie Foxtrot Sierra Oscar,AS,true
132,8/17/2021,true,Alfa India Papa Juliett Echo Golf Oscar X-ray Foxtrot Kilo Mike Whiskey,AS,true
133,8/2/2021,false,Alfa Foxtrot Romeo India Mike X-ray Golf November Hotel Juliett Sierra Uniform,NA,true
134,7/4/2021,false,Charlie Echo Yankee India Mike Zulu Alfa Whiskey Lima Quebec Delta Tango Juliett Victor Uniform X-ray Foxtrot Sierra November Hotel,NA,false
135,8/19/2021,false,Hotel Papa Bravo November Romeo X-ray Lima Zulu Alfa Kilo Juliett Oscar Foxtrot Whiskey Mike Echo Charlie Quebec Delta,OC,true
136,12/21/2021,false,Tango Victor Sierra Yankee Oscar Hotel Quebec Charlie India Romeo Golf,NA,false
137,7/24/2021,true,Tango Delta November Uniform Whiskey Golf Mike Juliett Sierra Quebec Alfa Kilo Echo Foxtrot X-ray Victor Zulu Bravo Yankee Romeo,EU,false
138,8/28/2021,true,Charlie Yankee Hotel Golf Delta Zulu Kilo X-ray November Uniform Lima Alfa Foxtrot Whiskey India Tango Papa,SA,false
139,10/18/2021,true,November Victor Juliett Echo Uniform Yankee Oscar Sierra Zulu Papa Alfa Charlie Delta,NA,false
140,10/19/2021,false,Kilo November Golf Sierra Delta X-ray India Quebec Juliett Whiskey Uniform Alfa Hotel Foxtrot Echo Papa,SA,true
141,9/7/2021,true,Mike Charlie Uniform Zulu Quebec Oscar India Hotel X-ray Bravo Alfa Papa Victor Kilo Echo Golf Foxtrot November Tango,NA,false
142,10/6/2021,false,India Yankee Oscar Kilo Romeo Charlie Zulu Quebec Lima X-ray Bravo Juliett Alfa Golf Whiskey,AF,true
143,10/12/2021,false,Charlie X-ray Mike Uniform Alfa November Lima Delta Kilo Quebec Sierra Juliett Foxtrot Romeo Hotel Whiskey Tango Yankee Oscar Echo,AS,true
144,11/13/2021,true,Uniform Delta Juliett Lima Echo Yankee Foxtrot Papa Kilo Mike Sierra,SA,false
145,10/20/2021,true,November Oscar Hotel Charlie Romeo Whiskey Lima India Alfa Papa Quebec Yankee Golf Victor Bravo Echo Mike Tango,EU,true
146,9/23/2021,false,Echo Whiskey Alfa Mike Oscar India Foxtrot Juliett Delta Zulu Sierra Golf,AS,false
147,7/7/2021,true,Lima Victor Delta Romeo Oscar Mike Yankee Kilo India Sierra Bravo X-ray November Golf Zulu Juliett Quebec,NA,true
148,10/7/2021,false,Whiskey Zulu November Juliett Papa Quebec Romeo Uniform Victor Yankee India Mike Delta Foxtrot Golf Oscar Sierra Charlie Echo Tango,NA,false
149,7/31/2021,false,Kilo Mike Foxtrot Papa Quebec Charlie X-ray Delta Echo Uniform Victor Hotel Oscar,NA,true
150,10/7/2021,true,Alfa Yankee Papa Golf Sierra Uniform Romeo Whiskey Quebec Zulu Echo November Juliett Foxtrot Tango Kilo Lima Mike India X-ray,OC,true
151,8/8/2021,false,Juliett Quebec Bravo Mike Sierra Echo Yankee Alfa Zulu India X-ray November Romeo Oscar Papa Kilo Lima Tango Uniform Whiskey,OC,false
152,8/28/2021,true,India X-ray Sierra Delta Whiskey Romeo Hotel Quebec Papa Alfa,SA,true
153,10/7/2021,false,Romeo Uniform Tango Golf Charlie Foxtrot Mike Whiskey Delta Sierra Echo November Bravo Alfa Hotel Papa,NA,true
154,12/29/2021,false,Hotel Alfa Zulu Golf Mike Quebec Victor November Bravo Charlie Tango Juliett Delta Lima Kilo Papa X-ray,SA,false
155,9/9/2021,false,India Oscar Foxtrot Yankee Tango X-ray Lima Papa Whiskey Romeo Victor,NA,true
156,7/29/2021,false,Zulu Alfa Echo Bravo Yankee Delta Victor Foxtrot Mike Tango X-ray Lima Sierra Quebec Whiskey,NA,false
157,7/7/2021,true,Alfa Romeo Sierra Quebec Golf November India Hotel Zulu Yankee,AS,false
158,8/12/2021,false,Uniform Lima Papa Sierra X-ray Mike Juliett Victor Oscar Echo Delta Quebec Bravo November,NA,false
159,9/25/2021,true,X-ray Sierra Whiskey Tango Victor Bravo Kilo Uniform Echo Oscar Foxtrot Quebec Juliett November Mike Zulu,AS,true
160,9/18/2021,false,Mike India Romeo Juliett Foxtrot Lima Zulu Alfa Kilo Quebec Uniform Whiskey Golf Papa Delta X-ray Echo Charlie Victor,SA,true
161,10/20/2021,true,Golf Zulu Echo Romeo Delta Tango X-ray Kilo Victor Foxtrot Sierra Oscar Charlie Whiskey Mike Juliett Yankee Quebec,NA,false
162,9/27/2021,false,Bravo Quebec Sierra Romeo Foxtrot Alfa Delta Golf Zulu X-ray Victor November Mike India Tango Hotel Echo,NA,false
163,10/1/2021,true,Mike Sierra November Hotel Charlie Golf Quebec Tango Bravo Delta X-ray Zulu Kilo Echo Uniform,NA,true
164,11/12/2021,false,Oscar Juliett Golf Zulu Kilo Tango Uniform Foxtrot Delta Sierra India Victor X-ray Lima Romeo Charlie Echo Bravo Whiskey Yankee,NA,false
165,11/10/2021,false,Delta Romeo November Yankee Foxtrot Zulu Papa Uniform X-ray Mike Whiskey Oscar Kilo Echo Alfa Sierra Golf Hotel Juliett,NA,true
166,10/16/2021,true,Echo Papa Alfa Juliett Tango Sierra Mike Delta Zulu Foxtrot Yankee Oscar Uniform Whiskey Lima Charlie,SA,false
167,7/28/2021,false,Quebec Romeo India Victor Charlie Hotel Papa Kilo Yankee Mike Lima Uniform Bravo Whiskey X-ray Foxtrot Sierra,AS,false
168,10/11/2021,false,Lima Mike Charlie Quebec Delta Foxtrot Romeo Whiskey Hotel Yankee Zulu Juliett Bravo November Alfa Golf Sierra Tango Echo,SA,true
169,7/19/2021,false,Victor Tango Oscar Golf Yankee Sierra Kilo India Zulu Mike Romeo Bravo X-ray Juliett Echo Whiskey November Uniform Charlie,EU,false
170,9/16/2021,true,Bravo Uniform Juliett Foxtrot November Quebec India Mike Victor Kilo Charlie,NA,false
171,7/4/2021,true,Sierra X-ray Kilo Tango Papa Oscar November Delta India Golf Echo Yankee Quebec Juliett,SA,true
172,9/3/2021,true,November India Foxtrot Uniform X-ray Kilo Sierra Quebec Zulu Echo Victor Oscar,NA,true
173,9/25/2021,false,Uniform Sierra Papa Quebec Lima Romeo Yankee Zulu November Echo Oscar Mike Whiskey Foxtrot Tango,NA,false
174,10/18/2021,true,Tango Echo Charlie Whiskey India Kilo Zulu Papa Oscar Mike Hotel Uniform,NA,false
175,10/21/2021,true,Golf Oscar Alfa Lima Juliett Uniform Foxtrot Quebec India Tango Romeo Papa Bravo Mike Kilo Hotel Yankee,OC,false
176,7/6/2021,false,Papa Uniform Juliett Victor Golf Bravo November Lima Zulu Sierra Foxtrot Echo Mike Quebec Oscar India,NA,false
177,10/6/2021,false,X-ray Kilo Zulu Foxtrot Lima Sierra Mike Alfa Yankee November Delta India,AF,false
178,11/26/2021,true,Juliett Charlie Mike Yankee Victor Papa Bravo India X-ray Zulu Quebec,OC,false
179,9/7/2021,false,Charlie Bravo Tango Foxtrot Oscar November Sierra Zulu Victor Golf,EU,true
180,8/15/2021,true,Hotel Charlie Foxtrot Papa Juliett X-ray Lima Yankee Sierra Victor India Uniform Quebec Oscar Golf Delta November Zulu Alfa,EU,true
181,8/26/2021,true,Lima Delta Echo Bravo Romeo Zulu Foxtrot Alfa Tango Victor Hotel,NA,true
182,7/5/2021,true,X-ray Oscar India Hotel Alfa Romeo Yankee Delta Whiskey Bravo Tango Papa,AS,false
183,9/25/2021,false,Echo November Juliett Alfa Papa Delta Zulu Hotel Kilo Mike Sierra India Quebec Golf,EU,false
184,9/27/2021,true,Alfa Hotel Yankee Romeo Victor Foxtrot Whiskey November Golf India Delta,AS,false
185,10/29/2021,true,Quebec November Yankee Golf X-ray Papa Juliett Foxtrot Lima Sierra Bravo Charlie Alfa Whiskey Delta Victor Oscar,NA,true
186,7/26/2021,true,Delta Alfa Papa Quebec Bravo Foxtrot Romeo X-ray Oscar Juliett Sierra Kilo Mike India Zulu Charlie,OC,true
187,7/17/2021,false,Zulu Delta Charlie Foxtrot India Tango Kilo Juliett Mike Sierra Lima Bravo Oscar Victor Quebec,OC,true
188,10/22/2021,false,Alfa Golf Romeo Sierra Kilo Whiskey Delta Juliett Bravo November Uniform India Foxtrot Zulu X-ray Papa Charlie Tango,AS,false
189,8/14/2021,false,Zulu India Juliett Charlie Uniform Delta Yankee Echo Whiskey Alfa Papa,SA,true
190,10/3/2021,false,Echo Uniform November India Foxtrot Bravo Romeo Quebec Zulu Whiskey Lima Juliett Charlie Kilo Victor Delta Oscar Alfa,NA,false
191,10/7/2021,false,Charlie Echo Foxtrot Whiskey Uniform Quebec Sierra Mike Bravo Golf Juliett Yankee Hotel Romeo November Lima Tango Victor,AS,true
192,7/12/2021,false,November Oscar Juliett Victor Hotel Echo Mike Sierra Papa Whiskey X-ray Tango Bravo Zulu India Romeo Uniform Golf Yankee Charlie,OC,false
193,7/8/2021,false,Mike Victor Whiskey Hotel Lima Golf Tango Echo Yankee Kilo India Oscar November Bravo Romeo Alfa Charlie Foxtrot Sierra,NA,true
